TEAM_NAME,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,FG2M,FG2A,FG2_PCT,OUTCOME,DEFICIT_FGM,DEFICIT_FGA,DEFICIT_FG3M,DEFICIT_FG3A,DEFICIT_FTM,DEFICIT_FTA,DEFICIT_OREB,DEFICIT_DREB,DEFICIT_REB,DEFICIT_AST,DEFICIT_STL,DEFICIT_BLK,DEFICIT_TO,DEFICIT_PF,DEFICIT_FG2M,DEFICIT_FG2A
Knicks,14,28,0.5,10,16,0.625,15,38,53,21,7,3,21,32,102,25,64,0.390625,0,0.506493506,0.49197861,0.777777778,0.474576271,0.256410256,0.296296296,0.428571429,0.513513514,0.486238532,0.512195122,0.368421053,0.375,0.65625,0.666666667,0.423728814,0.5
Mavericks,4,31,0.129,29,38,0.763,20,36,56,20,12,5,11,16,109,34,64,0.53125,1,0.493506494,0.50802139,0.222222222,0.525423729,0.743589744,0.703703704,0.571428571,0.486486486,0.513761468,0.487804878,0.631578947,0.625,0.34375,0.333333333,0.576271186,0.5
Raptors,14,29,0.483,28,33,0.848,11,25,36,24,7,7,11,24,126,28,53,0.528301887,1,0.5,0.5,0.583333333,0.547169811,0.571428571,0.578947368,0.55,0.520833333,0.529411765,0.436363636,0.777777778,0.636363636,0.458333333,0.5,0.466666667,0.477477477
Hawks,10,24,0.417,21,24,0.875,9,23,32,31,2,4,13,24,115,32,58,0.551724138,0,0.5,0.5,0.416666667,0.452830189,0.428571429,0.421052632,0.45,0.479166667,0.470588235,0.563636364,0.222222222,0.363636364,0.541666667,0.5,0.533333333,0.522522523
Clippers,12,28,0.429,18,19,0.947,9,30,39,21,9,3,15,19,104,25,50,0.5,1,0.513888889,0.5,0.545454545,0.509090909,0.5,0.441860465,0.428571429,0.535714286,0.506493506,0.538461538,0.529411765,0.428571429,0.5,0.527777778,0.5,0.495049505
Pistons,10,27,0.37,18,24,0.75,12,26,38,18,8,4,15,17,98,25,51,0.490196078,0,0.486111111,0.5,0.454545455,0.490909091,0.5,0.558139535,0.571428571,0.464285714,0.493506494,0.461538462,0.470588235,0.571428571,0.5,0.472222222,0.5,0.504950495
Kings,5,16,0.313,22,28,0.786,10,38,48,16,2,8,20,19,89,26,55,0.472727273,0,0.424657534,0.43030303,0.294117647,0.31372549,0.785714286,0.651162791,0.434782609,0.575757576,0.539325843,0.380952381,0.133333333,0.615384615,0.833333333,0.431818182,0.464285714,0.48245614
Rockets,12,35,0.343,6,15,0.4,13,28,41,26,13,5,4,25,102,30,59,0.508474576,1,0.575342466,0.56969697,0.705882353,0.68627451,0.214285714,0.348837209,0.565217391,0.424242424,0.460674157,0.619047619,0.866666667,0.384615385,0.166666667,0.568181818,0.535714286,0.51754386
Timberwolves,3,14,0.214,21,34,0.618,14,24,38,19,11,6,19,22,86,28,67,0.417910448,0,0.436619718,0.487951807,0.375,0.466666667,0.538461538,0.641509434,0.518518519,0.444444444,0.469135802,0.463414634,0.47826087,0.461538462,0.527777778,0.5,0.444444444,0.492647059
Bucks,5,16,0.313,18,19,0.947,13,30,43,22,12,7,17,22,103,35,69,0.507246377,1,0.563380282,0.512048193,0.625,0.533333333,0.461538462,0.358490566,0.481481481,0.555555556,0.530864198,0.536585366,0.52173913,0.538461538,0.472222222,0.5,0.555555556,0.507352941
Jazz,3,16,0.188,17,28,0.607,8,30,38,11,9,2,19,16,82,28,54,0.518518519,0,0.436619718,0.45751634,0.2,0.380952381,0.772727273,0.736842105,0.4,0.476190476,0.457831325,0.34375,0.5,0.222222222,0.542857143,0.380952381,0.5,0.486486486
Thunder,12,26,0.462,5,10,0.5,12,33,45,21,9,7,16,26,97,28,57,0.49122807,1,0.563380282,0.54248366,0.8,0.619047619,0.227272727,0.263157895,0.6,0.523809524,0.542168675,0.65625,0.5,0.777777778,0.457142857,0.619047619,0.5,0.513513514
Spurs,5,15,0.333,19,29,0.655,8,37,45,21,8,5,15,20,106,36,59,0.610169492,1,0.50617284,0.459627329,0.333333333,0.416666667,0.655172414,0.617021277,0.533333333,0.560606061,0.555555556,0.477272727,0.470588235,0.833333333,0.555555556,0.465116279,0.545454545,0.472
Pacers,10,21,0.476,10,18,0.556,7,29,36,23,9,1,12,23,100,30,66,0.454545455,0,0.49382716,0.540372671,0.666666667,0.583333333,0.344827586,0.382978723,0.466666667,0.439393939,0.444444444,0.522727273,0.529411765,0.166666667,0.444444444,0.534883721,0.454545455,0.528
Suns,13,25,0.52,17,21,0.81,13,28,41,27,9,8,16,22,120,32,63,0.507936508,1,0.535714286,0.494382022,0.619047619,0.5,0.395348837,0.381818182,0.393939394,0.509090909,0.465909091,0.586956522,0.473684211,0.666666667,0.484848485,0.5,0.507936508,0.4921875
Nuggets,8,25,0.32,26,34,0.765,20,27,47,19,10,4,17,22,112,31,65,0.476923077,0,0.464285714,0.505617978,0.380952381,0.5,0.604651163,0.618181818,0.606060606,0.490909091,0.534090909,0.413043478,0.526315789,0.333333333,0.515151515,0.5,0.492063492,0.5078125
Grizzlies,5,22,0.227,22,25,0.88,10,35,45,25,7,6,14,20,99,31,58,0.534482759,1,0.52173913,0.49689441,0.384615385,0.536585366,0.536585366,0.510204082,0.454545455,0.538461538,0.517241379,0.609756098,0.538461538,0.4,0.56,0.526315789,0.553571429,0.483333333
Lakers,8,19,0.421,19,24,0.792,12,30,42,16,6,9,11,18,93,25,62,0.403225806,0,0.47826087,0.50310559,0.615384615,0.463414634,0.463414634,0.489795918,0.545454545,0.461538462,0.482758621,0.390243902,0.461538462,0.6,0.44,0.473684211,0.446428571,0.516666667
Bulls,5,17,0.294,30,37,0.811,18,34,52,18,5,13,13,21,109,32,73,0.438356164,1,0.5,0.494505495,0.454545455,0.435897436,0.576923077,0.560606061,0.6,0.53125,0.553191489,0.473684211,0.416666667,0.866666667,0.5,0.411764706,0.507936508,0.51048951
Celtics,6,22,0.273,22,29,0.759,12,30,42,20,7,2,13,30,102,31,70,0.442857143,0,0.5,0.505494505,0.545454545,0.564102564,0.423076923,0.439393939,0.4,0.46875,0.446808511,0.526315789,0.583333333,0.133333333,0.5,0.588235294,0.492063492,0.48951049
Warriors,7,26,0.269,15,16,0.938,16,30,46,28,7,8,12,26,106,35,73,0.479452055,1,0.525,0.532258065,0.538461538,0.577777778,0.441176471,0.41025641,0.666666667,0.454545455,0.511111111,0.509090909,0.636363636,0.5,0.48,0.65,0.52238806,0.517730496
Hornets,6,19,0.316,19,23,0.826,8,36,44,27,4,8,13,14,101,32,68,0.470588235,0,0.475,0.467741935,0.461538462,0.422222222,0.558823529,0.58974359,0.333333333,0.545454545,0.488888889,0.490909091,0.363636364,0.5,0.52,0.35,0.47761194,0.482269504
Pelicans,7,24,0.292,12,16,0.75,16,26,42,23,8,4,12,19,91,29,65,0.446153846,0,0.486486486,0.539393939,0.583333333,0.585365854,0.387096774,0.421052632,0.592592593,0.456140351,0.5,0.469387755,0.571428571,0.363636364,0.4,0.575757576,0.467741935,0.524193548
Hawks,5,17,0.294,19,22,0.864,11,31,42,26,6,7,18,14,100,33,59,0.559322034,1,0.513513514,0.460606061,0.416666667,0.414634146,0.612903226,0.578947368,0.407407407,0.543859649,0.5,0.530612245,0.428571429,0.636363636,0.6,0.424242424,0.532258065,0.475806452
Bucks,13,29,0.448,13,16,0.813,10,34,44,30,9,6,19,20,104,26,48,0.541666667,1,0.534246575,0.48125,0.684210526,0.557692308,0.481481481,0.390243902,0.416666667,0.576271186,0.530120482,0.545454545,0.529411765,0.545454545,0.575757576,0.512820513,0.481481481,0.444444444
Pistons,6,23,0.261,14,25,0.56,14,25,39,25,8,5,14,19,88,28,60,0.466666667,0,0.465753425,0.51875,0.315789474,0.442307692,0.518518519,0.609756098,0.583333333,0.423728814,0.469879518,0.454545455,0.470588235,0.454545455,0.424242424,0.487179487,0.518518519,0.555555556
Raptors,14,33,0.424,12,16,0.75,15,40,55,17,7,1,17,23,102,24,58,0.413793103,0,0.487179487,0.514124294,0.56,0.559322034,0.444444444,0.421052632,0.714285714,0.563380282,0.597826087,0.386363636,0.5,0.1,0.68,0.575,0.452830189,0.491525424
Mavericks,11,26,0.423,15,22,0.682,6,31,37,27,7,9,8,17,106,29,60,0.483333333,1,0.512820513,0.485875706,0.44,0.440677966,0.555555556,0.578947368,0.285714286,0.436619718,0.402173913,0.613636364,0.5,0.9,0.32,0.425,0.547169811,0.508474576
Clippers,9,25,0.36,17,22,0.773,8,37,45,23,8,4,10,18,102,29,56,0.517857143,1,0.542857143,0.496932515,0.473684211,0.403225806,0.607142857,0.594594595,0.5,0.536231884,0.529411765,0.575,0.533333333,0.4,0.416666667,0.4,0.568627451,0.554455446
Rockets,10,37,0.27,11,15,0.733,8,32,40,17,7,6,14,27,85,22,45,0.488888889,0,0.457142857,0.503067485,0.526315789,0.596774194,0.392857143,0.405405405,0.5,0.463768116,0.470588235,0.425,0.466666667,0.6,0.583333333,0.6,0.431372549,0.445544554
Thunder,10,24,0.417,19,23,0.826,18,39,57,20,9,0,14,30,105,28,62,0.451612903,1,0.567164179,0.534161491,0.833333333,0.558139535,0.513513514,0.489361702,0.72,0.6,0.633333333,0.540540541,0.75,0,0.538461538,0.576923077,0.509090909,0.525423729
Knicks,2,19,0.105,18,24,0.75,7,26,33,17,3,6,12,22,78,27,56,0.482142857,0,0.432835821,0.465838509,0.166666667,0.441860465,0.486486486,0.510638298,0.28,0.4,0.366666667,0.459459459,0.25,1,0.461538462,0.423076923,0.490909091,0.474576271
Magic,7,18,0.389,14,16,0.875,2,30,32,16,7,5,18,17,83,24,52,0.461538462,0,0.430555556,0.426829268,0.636363636,0.529411765,0.538461538,0.533333333,0.105263158,0.454545455,0.376470588,0.390243902,0.5,0.625,0.620689655,0.5,0.393442623,0.4
Pacers,4,16,0.25,12,14,0.857,17,36,53,25,7,3,11,17,98,37,78,0.474358974,1,0.569444444,0.573170732,0.363636364,0.470588235,0.461538462,0.466666667,0.894736842,0.545454545,0.623529412,0.609756098,0.5,0.375,0.379310345,0.5,0.606557377,0.6
Spurs,12,24,0.5,16,20,0.8,4,29,33,29,8,9,6,19,112,30,58,0.517241379,1,0.525,0.522292994,0.666666667,0.705882353,0.421052632,0.434782609,0.333333333,0.432835821,0.417721519,0.568627451,0.666666667,0.692307692,0.3,0.487179487,0.483870968,0.471544715
Kings,6,10,0.6,22,26,0.846,8,38,46,22,4,4,14,20,104,32,65,0.492307692,0,0.475,0.477707006,0.333333333,0.294117647,0.578947368,0.565217391,0.666666667,0.567164179,0.582278481,0.431372549,0.333333333,0.307692308,0.7,0.512820513,0.516129032,0.528455285
Suns,8,23,0.348,23,29,0.793,9,25,34,14,4,5,15,27,97,25,62,0.403225806,0,0.445945946,0.49132948,0.5,0.522727273,0.418181818,0.446153846,0.36,0.373134328,0.369565217,0.411764706,0.285714286,0.625,0.454545455,0.5,0.431034483,0.480620155
Nuggets,8,21,0.381,32,36,0.889,16,42,58,20,10,3,18,27,122,33,67,0.492537313,1,0.554054054,0.50867052,0.5,0.477272727,0.581818182,0.553846154,0.64,0.626865672,0.630434783,0.588235294,0.714285714,0.375,0.545454545,0.5,0.568965517,0.519379845
Trail Blazers,8,28,0.286,13,18,0.722,15,30,45,22,6,6,7,18,99,31,69,0.449275362,0,0.464285714,0.535911602,0.571428571,0.682926829,0.448275862,0.409090909,0.652173913,0.441176471,0.494505495,0.44,0.461538462,0.6,0.4375,0.5625,0.442857143,0.492857143
Grizzlies,6,13,0.462,16,26,0.615,8,38,46,28,7,4,9,14,112,39,71,0.549295775,1,0.535714286,0.464088398,0.428571429,0.317073171,0.551724138,0.590909091,0.347826087,0.558823529,0.505494505,0.56,0.538461538,0.4,0.5625,0.4375,0.557142857,0.507142857
Timberwolves,10,18,0.556,20,24,0.833,6,25,31,37,8,1,18,20,120,35,61,0.573770492,1,0.483870968,0.470238095,0.555555556,0.461538462,0.571428571,0.52173913,0.333333333,0.520833333,0.46969697,0.578125,0.4,0.5,0.5625,0.476190476,0.466666667,0.472868217
Lakers,8,21,0.381,15,22,0.682,12,23,35,27,12,1,14,22,119,40,68,0.588235294,0,0.516129032,0.529761905,0.444444444,0.538461538,0.428571429,0.47826087,0.666666667,0.479166667,0.53030303,0.421875,0.6,0.5,0.4375,0.523809524,0.533333333,0.527131783
76ers,6,21,0.286,25,31,0.806,22,33,55,26,10,4,24,26,103,30,64,0.46875,0,0.473684211,0.488505747,0.428571429,0.411764706,0.531914894,0.508196721,0.628571429,0.55,0.578947368,0.481481481,0.434782609,0.444444444,0.666666667,0.541666667,0.483870968,0.520325203
Mavericks,8,30,0.267,22,30,0.733,13,27,40,28,13,5,12,22,110,32,59,0.542372881,1,0.526315789,0.511494253,0.571428571,0.588235294,0.468085106,0.491803279,0.371428571,0.45,0.421052632,0.518518519,0.565217391,0.555555556,0.333333333,0.458333333,0.516129032,0.479674797
Wizards,5,12,0.417,8,12,0.667,12,34,46,21,9,9,14,18,83,30,64,0.46875,1,0.538461538,0.484076433,0.454545455,0.413793103,0.363636364,0.363636364,0.48,0.53968254,0.522727273,0.636363636,0.529411765,0.9,0.538461538,0.5625,0.555555556,0.5
Pelicans,6,17,0.353,14,21,0.667,13,29,42,12,8,1,12,14,80,24,64,0.375,0,0.461538462,0.515923567,0.545454545,0.586206897,0.636363636,0.636363636,0.52,0.46031746,0.477272727,0.363636364,0.470588235,0.1,0.461538462,0.4375,0.444444444,0.5
Hornets,5,23,0.217,12,16,0.75,13,25,38,20,3,4,12,16,75,24,65,0.369230769,0,0.420289855,0.539877301,0.294117647,0.5,0.48,0.5,0.722222222,0.390625,0.463414634,0.392156863,0.272727273,0.444444444,0.5,0.484848485,0.461538462,0.555555556
Hawks,12,23,0.522,13,16,0.813,5,39,44,31,8,5,12,17,105,28,52,0.538461538,1,0.579710145,0.460122699,0.705882353,0.5,0.52,0.5,0.277777778,0.609375,0.536585366,0.607843137,0.727272727,0.555555556,0.5,0.515151515,0.538461538,0.444444444
Pacers,7,22,0.318,20,26,0.769,15,33,48,26,2,1,7,23,97,28,67,0.417910448,0,0.460526316,0.532934132,0.5,0.578947368,0.5,0.448275862,0.625,0.485294118,0.52173913,0.565217391,0.333333333,0.142857143,0.4375,0.534883721,0.451612903,0.519379845
Cavaliers,7,16,0.438,20,32,0.625,9,35,44,20,4,6,9,20,109,34,62,0.548387097,1,0.539473684,0.467065868,0.5,0.421052632,0.5,0.551724138,0.375,0.514705882,0.47826087,0.434782609,0.666666667,0.857142857,0.5625,0.465116279,0.548387097,0.480620155
Jazz,7,21,0.333,21,33,0.636,12,25,37,19,6,2,13,15,96,27,54,0.5,0,0.430379747,0.483870968,0.388888889,0.428571429,0.65625,0.6875,0.571428571,0.471698113,0.5,0.475,0.5,0.285714286,0.541666667,0.375,0.442622951,0.509433962
Clippers,11,28,0.393,11,15,0.733,9,28,37,21,6,5,11,25,112,34,52,0.653846154,1,0.569620253,0.516129032,0.611111111,0.571428571,0.34375,0.3125,0.428571429,0.528301887,0.5,0.525,0.5,0.714285714,0.458333333,0.625,0.557377049,0.490566038
Bucks,6,19,0.316,31,35,0.886,8,24,32,23,7,5,10,16,103,27,55,0.490909091,0,0.428571429,0.459627329,0.285714286,0.333333333,0.688888889,0.68627451,0.380952381,0.436363636,0.421052632,0.469387755,0.5,0.5,0.434782609,0.4,0.482142857,0.528846154
Rockets,15,38,0.395,14,16,0.875,13,31,44,26,7,5,13,24,117,29,49,0.591836735,1,0.571428571,0.540372671,0.714285714,0.666666667,0.311111111,0.31372549,0.619047619,0.563636364,0.578947368,0.530612245,0.5,0.5,0.565217391,0.6,0.517857143,0.471153846
76ers,11,22,0.5,16,23,0.696,6,25,31,19,12,4,17,20,93,22,52,0.423076923,0,0.507692308,0.496644295,0.407407407,0.392857143,0.4,0.433962264,0.315789474,0.423728814,0.397435897,0.413043478,0.5,0.4,0.447368421,0.5,0.578947368,0.559139785
Rockets,16,34,0.471,24,30,0.8,13,34,47,27,12,6,21,20,104,16,41,0.390243902,1,0.492307692,0.503355705,0.592592593,0.607142857,0.6,0.566037736,0.684210526,0.576271186,0.602564103,0.586956522,0.5,0.6,0.552631579,0.5,0.421052632,0.440860215
Thunder,8,23,0.348,13,21,0.619,15,29,44,14,3,3,17,17,85,24,59,0.406779661,0,0.421052632,0.493975904,0.421052632,0.5,0.433333333,0.525,0.625,0.467741935,0.511627907,0.358974359,0.214285714,0.5,0.68,0.447368421,0.421052632,0.491666667
Nets,11,23,0.478,17,19,0.895,9,33,42,25,11,3,8,21,116,33,61,0.540983607,1,0.578947368,0.506024096,0.578947368,0.5,0.566666667,0.475,0.375,0.532258065,0.488372093,0.641025641,0.785714286,0.5,0.32,0.552631579,0.578947368,0.508333333
Pelicans,4,24,0.167,19,29,0.655,14,35,49,14,5,3,12,30,81,25,62,0.403225806,0,0.483333333,0.530864198,0.5,0.631578947,0.413043478,0.439393939,0.608695652,0.448717949,0.485148515,0.424242424,0.5,0.333333333,0.52173913,0.555555556,0.480769231,0.5
Grizzlies,4,14,0.286,27,37,0.73,9,43,52,19,5,6,11,24,93,27,62,0.435483871,1,0.516666667,0.469135802,0.5,0.368421053,0.586956522,0.560606061,0.391304348,0.551282051,0.514851485,0.575757576,0.5,0.666666667,0.47826087,0.444444444,0.519230769,0.5
Mavericks,14,25,0.56,16,20,0.8,7,29,36,24,5,9,17,17,118,30,57,0.526315789,1,0.494382022,0.445652174,0.56,0.446428571,0.571428571,0.555555556,0.24137931,0.517857143,0.423529412,0.452830189,0.357142857,0.6,0.5,0.447368421,0.46875,0.4453125
Celtics,11,31,0.355,12,16,0.75,22,27,49,29,9,6,17,21,113,34,71,0.478873239,0,0.505617978,0.554347826,0.44,0.553571429,0.428571429,0.444444444,0.75862069,0.482142857,0.576470588,0.547169811,0.642857143,0.4,0.5,0.552631579,0.53125,0.5546875
Kings,2,9,0.222,40,47,0.851,14,36,50,21,8,5,15,28,110,32,72,0.444444444,1,0.485714286,0.465517241,0.285714286,0.272727273,0.588235294,0.5875,0.482758621,0.571428571,0.543478261,0.488372093,0.666666667,0.416666667,0.5,0.444444444,0.507936508,0.510638298
Nuggets,5,24,0.208,28,33,0.848,15,27,42,22,4,7,15,35,105,31,69,0.449275362,0,0.514285714,0.534482759,0.714285714,0.727272727,0.411764706,0.4125,0.517241379,0.428571429,0.456521739,0.511627907,0.333333333,0.583333333,0.5,0.555555556,0.492063492,0.489361702
Jazz,10,27,0.37,19,24,0.792,9,34,43,24,4,2,17,20,101,26,50,0.52,0,0.467532468,0.487341772,0.5,0.54,0.558823529,0.585365854,0.642857143,0.53125,0.551282051,0.461538462,0.4,0.25,0.62962963,0.540540541,0.456140351,0.462962963
Clippers,10,23,0.435,15,17,0.882,5,30,35,28,6,6,10,17,107,31,58,0.534482759,1,0.532467532,0.512658228,0.5,0.46,0.441176471,0.414634146,0.357142857,0.46875,0.448717949,0.538461538,0.6,0.75,0.37037037,0.459459459,0.543859649,0.537037037
Spurs,11,26,0.423,18,20,0.9,10,35,45,25,9,5,14,11,111,30,59,0.508474576,1,0.532467532,0.494186047,0.647058824,0.590909091,0.620689655,0.571428571,0.454545455,0.538461538,0.517241379,0.543478261,0.642857143,0.5,0.482758621,0.34375,0.5,0.4609375
Celtics,6,18,0.333,11,15,0.733,12,30,42,21,5,5,15,21,89,30,69,0.434782609,0,0.467532468,0.505813953,0.352941176,0.409090909,0.379310345,0.428571429,0.545454545,0.461538462,0.482758621,0.456521739,0.357142857,0.5,0.517241379,0.65625,0.5,0.5390625
Bulls,7,24,0.292,27,34,0.794,7,43,50,19,6,5,19,24,102,27,45,0.6,1,0.515151515,0.44516129,0.777777778,0.631578947,0.6,0.586206897,0.5,0.614285714,0.595238095,0.542857143,0.4,1,0.655172414,0.489795918,0.473684211,0.384615385
Nets,2,14,0.143,18,24,0.75,7,27,34,16,9,0,10,25,84,30,72,0.416666667,0,0.484848485,0.55483871,0.222222222,0.368421053,0.4,0.413793103,0.5,0.385714286,0.404761905,0.457142857,0.6,0,0.344827586,0.510204082,0.526315789,0.615384615
Warriors,9,21,0.429,21,27,0.778,9,40,49,24,5,8,16,19,104,28,58,0.482758621,1,0.528571429,0.464705882,0.45,0.477272727,0.567567568,0.529411765,0.375,0.579710145,0.52688172,0.489795918,0.3125,0.615384615,0.551724138,0.487179487,0.56,0.46031746
Pistons,11,23,0.478,16,24,0.667,15,29,44,25,11,5,13,20,93,22,68,0.323529412,0,0.471428571,0.535294118,0.55,0.522727273,0.432432432,0.470588235,0.625,0.420289855,0.47311828,0.510204082,0.6875,0.384615385,0.448275862,0.512820513,0.44,0.53968254
Kings,1,11,0.091,18,27,0.667,11,31,42,16,7,4,23,25,85,32,59,0.542372881,0,0.464788732,0.469798658,0.25,0.458333333,0.5,0.490909091,0.523809524,0.553571429,0.545454545,0.390243902,0.35,0.5,0.638888889,0.480769231,0.47761194,0.472
Grizzlies,3,13,0.231,18,28,0.643,10,25,35,25,13,4,13,27,97,35,66,0.53030303,1,0.535211268,0.530201342,0.75,0.541666667,0.5,0.509090909,0.476190476,0.446428571,0.454545455,0.609756098,0.65,0.5,0.361111111,0.519230769,0.52238806,0.528
Knicks,3,24,0.125,14,20,0.7,20,30,50,14,6,3,12,22,79,28,64,0.4375,0,0.508196721,0.55,0.3,0.510638298,0.424242424,0.392156863,0.666666667,0.491803279,0.549450549,0.411764706,0.428571429,0.75,0.461538462,0.523809524,0.549019608,0.566371681
Heat,7,23,0.304,19,31,0.613,10,31,41,20,8,1,14,20,86,23,49,0.469387755,1,0.491803279,0.45,0.7,0.489361702,0.575757576,0.607843137,0.333333333,0.508196721,0.450549451,0.588235294,0.571428571,0.25,0.538461538,0.476190476,0.450980392,0.433628319
Suns,7,26,0.269,15,18,0.833,11,32,43,22,5,3,19,18,90,27,59,0.457627119,0,0.492753623,0.527950311,0.583333333,0.634146341,0.454545455,0.418604651,0.523809524,0.463768116,0.477777778,0.611111111,0.384615385,0.5,0.463414634,0.45,0.473684211,0.491666667
Magic,5,15,0.333,18,25,0.72,10,37,47,14,8,3,22,22,93,30,61,0.491803279,1,0.507246377,0.472049689,0.416666667,0.365853659,0.545454545,0.581395349,0.476190476,0.536231884,0.522222222,0.388888889,0.615384615,0.5,0.536585366,0.55,0.526315789,0.508333333
Trail Blazers,12,33,0.364,17,25,0.68,15,39,54,27,8,9,18,17,107,27,53,0.509433962,1,0.5,0.488636364,0.857142857,0.785714286,0.566666667,0.555555556,0.576923077,0.549295775,0.556701031,0.529411765,0.4,0.692307692,0.5625,0.425,0.421875,0.395522388
Timberwolves,2,9,0.222,13,20,0.65,11,32,43,24,12,4,14,23,93,37,81,0.456790123,0,0.5,0.511363636,0.142857143,0.214285714,0.433333333,0.444444444,0.423076923,0.450704225,0.443298969,0.470588235,0.6,0.307692308,0.4375,0.575,0.578125,0.604477612
Raptors,9,34,0.265,23,31,0.742,14,39,53,25,6,6,8,28,122,36,70,0.514285714,0,0.489130435,0.52,0.473684211,0.586206897,0.479166667,0.476923077,0.538461538,0.481481481,0.495327103,0.510204082,0.6,0.461538462,0.444444444,0.571428571,0.493150685,0.492957746
Lakers,10,24,0.417,25,34,0.735,12,42,54,24,4,7,10,21,129,37,72,0.513888889,1,0.510869565,0.48,0.526315789,0.413793103,0.520833333,0.523076923,0.461538462,0.518518519,0.504672897,0.489795918,0.4,0.538461538,0.555555556,0.428571429,0.506849315,0.507042254
Bucks,7,21,0.333,6,7,0.857,9,30,39,20,12,5,12,22,87,30,62,0.483870968,1,0.544117647,0.51552795,0.538461538,0.466666667,0.315789474,0.24137931,0.375,0.483870968,0.453488372,0.588235294,0.75,0.357142857,0.413793103,0.564102564,0.545454545,0.534482759
Pacers,6,24,0.25,13,22,0.591,15,32,47,14,4,9,17,17,81,25,54,0.462962963,0,0.455882353,0.48447205,0.461538462,0.533333333,0.684210526,0.75862069,0.625,0.516129032,0.546511628,0.411764706,0.25,0.642857143,0.586206897,0.435897436,0.454545455,0.465517241
Heat,12,28,0.429,17,27,0.63,13,21,34,16,7,2,15,21,91,19,46,0.413043478,0,0.46969697,0.521126761,0.413793103,0.430769231,0.447368421,0.5,0.590909091,0.42,0.472222222,0.421052632,0.466666667,0.285714286,0.483870968,0.446808511,0.513513514,0.597402597
Rockets,17,37,0.459,21,27,0.778,9,29,38,22,8,5,16,26,108,18,31,0.580645161,1,0.53030303,0.478873239,0.586206897,0.569230769,0.552631579,0.5,0.409090909,0.58,0.527777778,0.578947368,0.533333333,0.714285714,0.516129032,0.553191489,0.486486486,0.402597403
Wizards,8,18,0.444,12,19,0.632,10,31,41,26,8,4,12,25,98,31,62,0.5,1,0.565217391,0.49689441,0.5,0.545454545,0.444444444,0.5,0.4,0.525423729,0.488095238,0.619047619,0.615384615,0.5,0.4,0.520833333,0.58490566,0.484375
Knicks,8,15,0.533,15,19,0.789,15,28,43,16,5,4,18,23,83,22,66,0.333333333,0,0.434782609,0.50310559,0.5,0.454545455,0.555555556,0.5,0.6,0.474576271,0.511904762,0.380952381,0.384615385,0.5,0.6,0.479166667,0.41509434,0.515625
